,QueryImageName,QueryImageClass,Top1 ImgCls,Top2 ImgCls,Top3 ImgCls,Top4 ImgCls,Top5 ImgCls,Top1 similaritys,Top2 similaritys,Top3 similaritys,Top4 similaritys,Top5 similaritys
1282,image_06934.jpg,34,98,62,1,31,101,0.75,0.79,0.83,0.73,0.76
1283,image_08126.jpg,57,57,33,57,21,79,0.73,0.69,0.72,0.67,0.64
1284,image_06675.jpg,16,16,16,16,16,16,0.83,0.75,0.77,0.69,0.7
1285,image_07326.jpg,94,95,1,94,95,94,0.66,0.61,0.7,0.64,0.67
1286,image_06925.jpg,31,31,10,96,96,97,0.74,0.68,0.69,0.69,0.7
1287,image_07989.jpg,101,101,101,96,96,94,0.79,0.7,0.74,0.7,0.65
1288,image_06461.jpg,33,33,31,50,35,33,0.68,0.65,0.7,0.6,0.74
1289,image_07226.jpg,7,7,7,96,98,98,0.75,0.74,0.69,0.71,0.75
1290,image_06679.jpg,16,16,16,101,16,16,0.76,0.68,0.58,0.74,0.76
1291,image_07538.jpg,95,15,95,96,79,3,0.58,0.55,0.6,0.58,0.64
1292,image_06735.jpg,1,62,39,98,98,95,0.74,0.74,0.77,0.7,0.63
1293,image_06287.jpg,61,61,61,61,61,61,0.73,0.68,0.8,0.69,0.68
1294,image_07842.jpg,99,99,99,99,99,102,0.84,0.67,0.71,0.72,0.68
1295,image_07949.jpg,101,101,97,101,90,96,0.81,0.68,0.75,0.64,0.75
1296,image_06503.jpg,26,26,26,26,96,26,0.83,0.78,0.72,0.76,0.84
1297,image_07570.jpg,95,1,3,97,94,99,0.69,0.63,0.63,0.57,0.59
1298,image_06942.jpg,34,34,34,34,49,49,0.75,0.81,0.8,0.73,0.74
1299,image_06284.jpg,61,95,61,61,98,98,0.62,0.7,0.71,0.61,0.64
1300,image_07999.jpg,101,101,31,101,3,101,0.72,0.74,0.69,0.68,0.7
1301,image_06710.jpg,79,39,79,35,39,94,0.76,0.68,0.63,0.71,0.67
1302,image_06678.jpg,16,97,97,16,16,16,0.62,0.69,0.67,0.67,0.77
1303,image_07659.jpg,96,39,95,26,95,1,0.59,0.55,0.55,0.59,0.6
1304,image_06733.jpg,79,95,79,79,94,94,0.68,0.7,0.65,0.6,0.62
1305,image_08174.jpg,62,34,34,62,98,1,0.79,0.84,0.88,0.86,0.88
1306,image_08180.jpg,62,98,62,98,62,98,0.87,0.83,0.83,0.77,0.85
1307,image_06364.jpg,15,15,15,15,95,27,0.69,0.59,0.73,0.63,0.68
1308,image_06762.jpg,1,94,62,95,94,94,0.67,0.71,0.66,0.6,0.61
1309,image_06274.jpg,61,21,61,61,21,21,0.59,0.66,0.57,0.59,0.64
1310,image_07610.jpg,96,101,101,62,96,3,0.65,0.63,0.69,0.64,0.7
1311,image_07530.jpg,95,95,98,89,3,95,0.78,0.72,0.71,0.7,0.68
1312,image_07119.jpg,10,10,10,10,10,10,0.85,0.8,0.78,0.75,0.8
1313,image_07303.jpg,93,94,33,98,7,9,1.0,0.65,0.61,0.61,0.66
1314,image_07278.jpg,62,62,62,62,62,94,0.75,0.78,0.73,0.73,0.72
1315,image_06380.jpg,15,15,15,15,15,15,0.71,0.7,0.72,0.74,0.7
1316,image_06751.jpg,1,1,62,1,62,98,0.87,0.82,0.84,0.82,0.79
1317,image_07445.jpg,94,94,25,94,9,25,0.63,0.59,0.6,0.58,0.57
1318,image_06954.jpg,34,34,1,62,102,102,0.79,0.8,0.75,0.7,0.72
1319,image_07728.jpg,97,16,97,97,97,97,0.6,0.56,0.57,0.58,0.64
1320,image_07027.jpg,39,96,34,62,50,91,0.72,0.77,0.74,0.68,0.75
1321,image_06993.jpg,35,35,35,35,33,35,0.66,0.74,0.67,0.57,0.65
1322,image_07905.jpg,100,100,99,99,100,100,0.75,0.74,0.64,0.65,0.76
1323,image_06318.jpg,50,10,50,50,50,50,0.74,0.84,0.83,0.8,0.86
1324,image_07652.jpg,96,26,97,96,96,1,0.63,0.66,0.63,0.69,0.64
1325,image_06696.jpg,79,98,33,79,27,27,0.6,0.6,0.64,0.59,0.61
1326,image_07976.jpg,101,101,101,101,94,96,0.63,0.58,0.61,0.62,0.59
1327,image_06645.jpg,3,3,3,1,94,95,0.67,0.65,0.63,0.56,0.65
1328,image_07457.jpg,94,94,94,98,67,94,0.74,0.73,0.65,0.67,0.7
1329,image_07180.jpg,6,6,102,6,6,101,0.68,0.7,0.68,0.66,0.62
1330,image_06584.jpg,25,25,97,94,25,10,0.62,0.59,0.61,0.59,0.58
1331,image_07237.jpg,57,57,57,57,33,35,0.66,0.64,0.64,0.63,0.66
1332,image_07467.jpg,95,96,9,45,98,98,0.79,0.67,0.72,0.76,0.79
1333,image_07902.jpg,100,33,37,50,50,35,0.67,0.69,0.71,0.71,0.66
1334,image_07213.jpg,7,45,96,45,1,98,0.67,0.63,0.66,0.69,0.71
1335,image_07340.jpg,94,94,94,94,94,98,0.8,0.74,0.77,0.71,0.71
1336,image_07234.jpg,57,57,57,57,57,57,0.67,0.76,0.71,0.65,0.6
1337,image_06708.jpg,79,57,79,79,79,79,0.73,0.67,0.75,0.68,0.64
1338,image_07323.jpg,94,94,3,39,94,94,1.0,0.67,0.67,0.65,0.65
1339,image_07747.jpg,97,96,3,95,96,97,0.66,0.64,0.63,0.61,0.67
1340,image_07243.jpg,57,57,57,57,57,57,0.73,0.73,0.75,0.73,0.74
1341,image_07364.jpg,94,94,79,94,98,94,0.76,0.71,0.74,0.76,0.7
1342,image_06436.jpg,9,94,94,101,96,31,0.61,0.64,0.63,0.63,0.6
1343,image_07367.jpg,94,94,94,95,94,79,0.64,0.61,0.64,0.67,0.64
1344,image_06900.jpg,31,31,62,98,101,31,0.79,0.79,0.78,0.72,0.7
1345,image_07985.jpg,101,101,101,95,96,101,0.91,0.61,0.65,0.65,0.67
1346,image_07936.jpg,100,100,100,100,100,50,0.73,0.84,0.8,0.71,0.71
1347,image_08090.jpg,10,10,10,10,50,35,0.74,0.77,0.83,0.65,0.69
1348,image_07998.jpg,101,6,101,27,101,102,0.68,0.66,0.64,0.66,0.6
1349,image_08112.jpg,93,39,99,33,98,27,0.66,0.63,0.62,0.71,0.6
1350,image_07843.jpg,99,99,99,34,99,99,0.83,0.75,0.74,0.78,0.85
1351,image_08055.jpg,91,91,91,91,39,95,0.65,0.72,0.73,0.66,0.69
1352,image_07732.jpg,97,97,26,97,97,61,0.62,0.59,0.69,0.66,0.61
1353,image_07464.jpg,94,94,94,79,94,94,0.7,0.59,0.6,0.7,0.61
1354,image_07415.jpg,94,94,94,94,96,62,0.65,0.59,0.62,0.59,0.59
1355,image_07327.jpg,94,94,95,94,9,94,0.73,0.71,0.73,0.7,0.63
1356,image_06366.jpg,15,15,15,15,94,15,0.73,0.77,0.74,0.58,0.78
1357,image_06379.jpg,15,15,15,95,21,15,0.77,0.69,0.67,0.67,0.69
1358,image_06498.jpg,26,102,15,102,79,95,0.66,0.68,0.67,0.64,0.73
1359,image_06226.jpg,49,49,49,49,49,49,0.97,0.9,0.91,0.88,0.94
1360,image_06470.jpg,33,33,33,33,31,33,0.63,0.64,0.63,0.61,0.6
1361,image_08163.jpg,62,62,62,62,3,98,0.8,0.81,0.8,0.81,0.76
1362,image_07028.jpg,39,39,39,31,39,95,0.75,0.74,0.71,0.75,0.61
1363,image_07560.jpg,95,45,97,98,96,79,0.64,0.57,0.67,0.65,0.69
1364,image_07171.jpg,6,27,21,101,101,24,0.68,0.69,0.63,0.65,0.62
1365,image_07550.jpg,95,95,95,67,98,95,0.71,0.79,0.69,0.64,0.68
1366,image_06929.jpg,34,33,21,34,98,57,0.81,0.68,0.81,0.72,0.72
1367,image_07877.jpg,99,99,99,99,99,99,0.77,0.8,0.7,0.71,0.79
1368,image_07389.jpg,94,95,94,94,96,3,0.65,0.58,0.66,0.58,0.64
1369,image_07049.jpg,67,21,6,50,15,50,0.59,0.62,0.6,0.6,0.61
1370,image_06558.jpg,50,50,50,50,62,100,0.78,0.8,0.81,0.68,0.72
1371,image_07348.jpg,94,94,94,94,3,9,0.62,0.62,0.68,0.64,0.6
1372,image_06989.jpg,35,35,33,35,35,50,0.72,0.63,0.7,0.62,0.64
1373,image_07324.jpg,94,94,79,94,94,94,0.66,0.68,0.73,0.72,0.65
1374,image_07731.jpg,97,3,97,97,15,94,0.59,0.62,0.69,0.63,0.58
1375,image_06260.jpg,61,61,61,61,96,39,0.71,0.63,0.72,0.64,0.64
1376,image_06843.jpg,24,98,25,95,24,99,0.7,0.69,0.7,0.66,0.62
1377,image_06811.jpg,21,27,67,21,67,37,0.6,0.6,0.61,0.54,0.58
1378,image_07121.jpg,10,10,10,10,10,50,0.84,0.76,0.68,0.78,0.65
1379,image_08185.jpg,62,98,7,7,98,96,0.8,0.81,0.85,0.75,0.88
1380,image_06363.jpg,15,39,95,15,39,102,0.6,0.61,0.63,0.6,0.6
1381,image_07712.jpg,97,27,101,102,101,100,0.67,0.63,0.62,0.64,0.6
1382,image_07693.jpg,97,1,96,96,97,97,0.79,0.71,0.79,0.66,0.74
1383,image_06857.jpg,27,27,15,27,27,27,0.71,0.68,0.71,0.69,0.72
1384,image_06501.jpg,26,26,26,26,26,26,0.75,0.7,0.85,0.8,0.68
1385,image_07191.jpg,6,98,21,95,95,95,0.63,0.65,0.64,0.61,0.59
1386,image_07598.jpg,96,96,96,26,96,31,0.64,0.72,0.67,0.66,0.68
1387,image_07104.jpg,10,10,10,10,10,10,0.74,0.85,0.81,0.87,0.78
1388,image_06489.jpg,26,26,97,26,6,26,0.7,0.72,0.74,0.63,0.75
1389,image_06619.jpg,3,94,95,94,3,45,0.65,0.68,0.67,0.65,0.65
1390,image_07886.jpg,99,99,99,99,99,99,1.0,0.81,0.71,0.74,0.7
1391,image_07698.jpg,97,98,94,101,94,94,0.69,0.65,0.64,0.66,0.66
1392,image_06449.jpg,33,79,33,57,57,57,0.66,0.7,0.72,0.63,0.7
1393,image_06851.jpg,27,9,27,27,27,98,0.59,0.64,0.69,0.74,0.59
1394,image_07662.jpg,96,31,45,95,97,101,0.64,0.68,0.63,0.6,0.6
1395,image_07688.jpg,97,95,39,95,96,101,0.6,0.61,0.6,0.65,0.55
1396,image_06622.jpg,3,3,94,39,31,94,0.63,0.67,0.64,0.59,0.64
1397,image_07231.jpg,7,7,96,98,16,16,0.77,0.75,0.75,0.68,0.69
1398,image_07366.jpg,94,94,94,96,94,97,0.54,0.6,0.53,0.56,0.57
1399,image_08011.jpg,102,27,27,9,33,33,0.63,0.64,0.59,0.63,0.64
1400,image_06786.jpg,21,21,31,21,31,21,0.71,0.7,0.77,0.69,0.78
1401,image_07373.jpg,94,95,94,94,94,94,0.68,0.64,0.68,0.69,0.67
1402,image_07618.jpg,96,39,31,31,101,31,0.7,0.78,0.67,0.69,0.71
1403,image_07906.jpg,100,50,100,50,100,100,0.7,0.71,0.8,0.78,0.81
1404,image_08099.jpg,7,15,7,7,96,96,0.65,0.75,0.72,0.8,0.75
1405,image_06972.jpg,35,33,35,35,31,50,0.74,0.74,0.63,0.63,0.71
1406,image_08047.jpg,102,102,6,6,21,100,0.63,0.7,0.64,0.67,0.63
1407,image_07552.jpg,95,94,94,95,95,94,0.73,0.76,0.72,0.69,0.68
1408,image_08034.jpg,102,21,15,98,6,79,0.67,0.69,0.62,0.67,0.64
1409,image_06839.jpg,24,24,95,98,91,91,0.62,0.75,0.64,0.68,0.57
1410,image_06547.jpg,50,50,50,50,50,62,0.86,0.82,0.81,0.8,0.71
1411,image_07123.jpg,45,45,45,26,89,26,0.66,0.71,0.59,0.67,0.69
1412,image_08083.jpg,88,15,94,95,95,96,0.57,0.61,0.65,0.68,0.62
1413,image_06236.jpg,49,49,100,49,34,33,0.78,0.77,0.84,0.73,0.79
1414,image_07955.jpg,101,45,96,31,31,16,0.67,0.72,0.66,0.78,0.69
1415,image_07585.jpg,95,97,95,95,95,95,0.6,0.73,0.69,0.66,0.64
1416,image_07255.jpg,57,21,94,3,33,27,0.62,0.66,0.6,0.65,0.64
1417,image_08001.jpg,102,39,39,27,102,21,0.61,0.61,0.65,0.61,0.6
1418,image_07102.jpg,10,10,10,10,10,10,0.81,0.84,0.84,0.82,0.78
1419,image_07208.jpg,7,7,95,15,7,15,0.74,0.71,0.65,0.77,0.62
1420,image_07928.jpg,100,100,98,50,100,50,0.74,0.73,0.69,0.74,0.7
1421,image_07287.jpg,37,37,37,57,45,94,0.69,0.68,0.62,0.64,0.68
1422,image_07544.jpg,95,95,95,79,79,94,0.64,0.62,0.66,0.65,0.62
1423,image_07575.jpg,95,1,62,94,94,95,0.68,0.7,0.67,0.62,0.7
1424,image_07812.jpg,98,98,98,3,98,95,0.83,0.79,0.71,0.74,0.6
1425,image_06349.jpg,15,15,15,95,102,15,0.77,0.76,0.65,0.7,0.74
1426,image_06618.jpg,3,15,67,31,27,33,0.6,0.62,0.58,0.56,0.58
1427,image_07516.jpg,95,3,94,94,94,95,0.71,0.62,0.72,0.74,0.69
1428,image_07692.jpg,97,39,96,27,27,96,0.58,0.67,0.57,0.6,0.6
1429,image_06958.jpg,34,49,34,34,34,49,0.8,0.85,0.82,0.83,0.77
1430,image_07915.jpg,100,100,100,100,100,100,0.8,0.78,0.8,0.8,0.72
1431,image_07349.jpg,94,39,79,79,79,61,0.71,0.64,0.72,0.61,0.69
1432,image_07893.jpg,100,50,33,34,100,33,0.68,0.65,0.67,0.72,0.68
1433,image_07113.jpg,10,10,10,31,10,10,0.7,0.81,0.74,0.79,0.85
1434,image_07672.jpg,96,62,98,45,45,96,0.67,0.71,0.65,0.7,0.79
1435,image_07738.jpg,97,39,97,97,97,99,0.61,0.63,0.64,0.7,0.6
1436,image_06202.jpg,49,49,50,49,49,49,0.87,0.83,0.82,0.87,0.79
1437,image_06340.jpg,50,50,50,50,10,50,0.82,0.82,0.86,0.68,0.86
1438,image_06824.jpg,24,24,99,79,24,99,0.63,0.63,0.6,0.65,0.69
1439,image_06684.jpg,16,35,50,61,61,50,0.57,0.61,0.58,0.56,0.6
1440,image_07901.jpg,100,100,100,33,100,100,0.74,0.69,0.67,0.71,0.78
1441,image_08100.jpg,7,7,61,1,97,94,0.75,0.73,0.74,0.65,0.6
1442,image_07735.jpg,97,39,93,99,61,6,0.64,0.63,0.57,0.65,0.59
1443,image_06602.jpg,25,25,25,25,25,25,0.73,0.77,0.75,0.77,0.71
1444,image_07941.jpg,100,100,50,50,100,100,0.81,0.67,0.73,0.78,0.77
1445,image_06437.jpg,9,94,94,3,94,96,0.61,0.59,0.62,0.57,0.57
1446,image_08123.jpg,57,61,61,27,25,37,0.64,0.62,0.58,0.58,0.58
1447,image_06513.jpg,26,26,26,26,16,26,0.76,0.75,0.76,0.62,0.74
1448,image_07353.jpg,94,31,7,98,3,94,0.69,0.71,0.7,0.73,0.7
1449,image_07311.jpg,94,94,94,3,94,94,0.69,0.69,0.72,0.7,0.64
1450,image_06658.jpg,16,16,50,16,6,16,0.66,0.62,0.78,0.59,0.67
1451,image_06411.jpg,9,67,25,3,9,16,0.66,0.64,0.61,0.72,0.63
1452,image_08045.jpg,102,39,99,102,98,98,0.63,0.67,0.71,0.62,0.6
1453,image_07879.jpg,99,101,21,21,102,101,0.69,0.64,0.63,0.61,0.66
1454,image_06990.jpg,35,35,33,35,27,35,0.61,0.63,0.7,0.6,0.65
1455,image_06634.jpg,3,98,95,39,98,39,0.66,0.67,0.67,0.67,0.63
1456,image_06252.jpg,61,95,61,61,98,21,0.62,0.68,0.69,0.64,0.67
1457,image_07588.jpg,95,94,39,94,1,39,0.76,0.72,0.64,0.69,0.75
1458,image_06331.jpg,50,50,50,33,50,50,0.75,0.71,0.72,0.74,0.78
1459,image_06855.jpg,27,27,45,27,15,27,0.87,0.69,0.79,0.74,0.68
1460,image_06471.jpg,33,57,33,33,33,79,0.77,0.7,0.73,0.7,0.63
1461,image_07856.jpg,99,99,99,35,27,33,0.7,0.65,0.61,0.61,0.64
1462,image_07979.jpg,101,101,3,94,94,94,0.67,0.67,0.67,0.68,0.65
1463,image_06713.jpg,79,94,100,62,79,79,0.67,0.68,0.7,0.71,0.74
1464,image_07352.jpg,94,94,95,94,95,94,0.67,0.61,0.66,0.62,0.6
1465,image_06842.jpg,24,24,24,24,99,24,0.67,0.65,0.69,0.64,0.64
1466,image_07929.jpg,100,100,49,100,10,50,0.75,0.68,0.76,0.71,0.74
1467,image_07527.jpg,95,95,79,3,101,98,0.74,0.73,0.68,0.7,0.69
1468,image_07003.jpg,35,35,33,35,33,33,0.64,0.62,0.64,0.65,0.64
1469,image_06792.jpg,21,39,57,24,33,27,0.65,0.67,0.65,0.62,0.63
1470,image_06973.jpg,35,35,35,27,35,24,0.6,0.73,0.6,0.65,0.65
1471,image_07307.jpg,94,95,94,95,94,94,0.65,0.62,0.64,0.68,0.7
1472,image_07925.jpg,100,100,100,100,49,100,0.87,0.84,0.88,0.78,0.83
1473,image_06569.jpg,50,6,50,50,50,27,0.65,0.75,0.84,0.8,0.63
1474,image_07958.jpg,101,101,57,95,31,15,0.67,0.56,0.67,0.6,0.56
1475,image_07295.jpg,37,37,27,31,33,37,0.78,0.57,0.65,0.63,0.63
1476,image_08082.jpg,88,95,94,45,95,97,0.61,0.59,0.62,0.63,0.56
1477,image_06466.jpg,33,57,33,57,57,33,0.64,0.67,0.59,0.7,0.74
1478,image_07217.jpg,7,98,96,7,96,67,0.7,0.69,0.72,0.78,0.63
1479,image_06253.jpg,61,61,61,61,25,97,0.65,0.71,0.59,0.62,0.61
1480,image_07695.jpg,97,96,96,3,94,3,0.66,0.61,0.63,0.67,0.63
1481,image_07912.jpg,100,33,49,49,102,57,0.75,0.67,0.69,0.66,0.65
1482,image_06335.jpg,50,50,50,50,50,50,0.87,0.87,0.86,0.83,0.77
1483,image_07020.jpg,39,39,61,61,95,79,0.63,0.63,0.6,0.54,0.58
1484,image_07809.jpg,98,98,96,98,7,98,0.72,0.86,0.84,0.7,0.82
1485,image_06275.jpg,61,61,99,24,61,27,0.68,0.66,0.65,0.68,0.66
1486,image_08135.jpg,57,57,39,79,57,57,0.62,0.64,0.58,0.63,0.61
1487,image_07451.jpg,94,94,94,95,79,94,0.69,0.68,0.73,0.7,0.69
1488,image_06642.jpg,3,1,34,1,101,62,0.64,0.6,0.62,0.65,0.63
1489,image_07824.jpg,98,101,39,39,39,99,0.58,0.63,0.67,0.62,0.63
1490,image_07086.jpg,10,10,10,31,10,10,0.87,0.87,0.65,0.89,0.84
1491,image_06412.jpg,9,3,94,9,7,7,0.75,0.66,0.69,0.7,0.76
1492,image_07221.jpg,7,95,45,1,95,1,0.65,0.61,0.69,0.73,0.7
1493,image_08103.jpg,7,7,50,45,62,3,0.79,0.68,0.66,0.79,0.69
1494,image_07098.jpg,10,10,10,10,10,10,0.85,0.78,0.81,0.83,0.79
1495,image_06317.jpg,50,50,50,50,50,50,0.83,0.78,0.82,0.8,0.78
1496,image_07968.jpg,101,97,96,31,95,94,0.58,0.58,0.58,0.58,0.56
1497,image_08024.jpg,102,102,102,79,96,34,0.82,0.76,0.78,0.7,0.69
1498,image_07870.jpg,99,50,67,1,50,100,0.66,0.71,0.72,0.69,0.71
1499,image_07355.jpg,94,94,94,94,79,3,0.71,0.76,0.68,0.74,0.76
1500,image_06277.jpg,61,79,79,39,21,61,0.61,0.66,0.63,0.62,0.64
1501,image_07016.jpg,39,24,24,39,45,6,0.64,0.66,0.75,0.66,0.6
1502,image_07435.jpg,94,94,45,94,94,94,0.73,0.71,0.7,0.73,0.77
1503,image_07766.jpg,98,98,101,95,95,98,0.77,0.7,0.68,0.69,0.71
1504,image_06517.jpg,26,6,1,26,26,26,0.61,0.61,0.72,0.77,0.72
1505,image_06387.jpg,15,95,15,15,15,15,0.69,0.74,0.78,0.8,0.75
1506,image_06749.jpg,1,1,96,101,1,34,0.81,0.82,0.73,0.85,0.74
1507,image_07680.jpg,96,50,97,39,97,97,0.64,0.59,0.55,0.63,0.58
1508,image_07444.jpg,94,94,94,94,94,95,0.62,0.64,0.62,0.65,0.65
1509,image_06920.jpg,31,49,49,91,91,7,0.65,0.64,0.71,0.71,0.68
1510,image_07557.jpg,95,95,95,95,95,95,0.68,0.66,0.66,0.68,0.73
1511,image_06308.jpg,50,50,100,50,50,50,0.72,0.7,0.73,0.74,0.73
1512,image_06992.jpg,35,35,35,33,33,35,0.68,0.67,0.6,0.61,0.68
1513,image_07591.jpg,95,95,94,95,95,96,0.69,0.63,0.64,0.67,0.67
1514,image_06576.jpg,25,94,9,25,31,94,0.67,0.71,0.68,0.59,0.66
1515,image_08008.jpg,102,102,57,102,79,102,0.86,0.73,0.76,0.73,0.77
1516,image_06235.jpg,49,49,49,49,49,49,0.95,0.95,0.92,0.9,0.79
1517,image_06913.jpg,31,31,31,31,95,101,0.76,0.73,0.73,0.76,0.71
1518,image_08091.jpg,10,10,10,10,10,10,0.79,0.84,0.75,0.81,0.8
1519,image_06500.jpg,26,97,26,96,26,26,0.66,0.68,0.65,0.68,0.68
1520,image_06477.jpg,33,33,57,33,57,33,0.73,0.66,0.73,0.61,0.69
1521,image_07506.jpg,95,95,101,95,96,95,0.68,0.66,0.69,0.73,0.7
1522,image_07400.jpg,94,94,96,31,6,3,0.66,0.68,0.63,0.66,0.69
1523,image_08172.jpg,62,62,101,98,98,62,0.77,0.78,0.81,0.78,0.78
1524,image_07831.jpg,98,98,96,95,101,45,0.88,0.77,0.64,0.78,0.73
1525,image_07054.jpg,67,96,96,16,3,15,0.67,0.64,0.65,0.64,0.59
1526,image_06293.jpg,61,39,98,79,33,37,0.68,0.59,0.63,0.62,0.57
1527,image_06668.jpg,16,15,16,79,79,57,0.68,0.73,0.61,0.63,0.57
1528,image_07148.jpg,45,95,45,45,96,95,0.77,0.69,0.71,0.66,0.71
1529,image_06673.jpg,16,16,15,45,16,15,0.63,0.62,0.56,0.66,0.59
1530,image_06815.jpg,24,24,24,97,97,39,0.58,0.57,0.58,0.57,0.6
1531,image_06984.jpg,35,99,35,99,99,50,0.64,0.69,0.65,0.64,0.54
1532,image_07626.jpg,96,62,98,39,98,98,0.83,0.81,0.73,0.76,0.76
1533,image_08063.jpg,99,99,99,79,99,99,0.84,0.66,0.66,0.77,0.76
1534,image_07961.jpg,101,101,31,62,25,31,0.69,0.72,0.65,0.57,0.68
1535,image_07617.jpg,96,96,94,96,98,96,0.84,0.66,0.82,0.76,0.74
1536,image_07345.jpg,94,94,94,95,94,94,0.64,0.76,0.74,0.65,0.65
1537,image_07736.jpg,97,96,96,96,97,95,0.7,0.69,0.77,0.7,0.68
1538,image_06909.jpg,31,31,31,101,95,6,0.66,0.61,0.61,0.61,0.68
1539,image_07083.jpg,67,39,15,15,15,95,0.68,0.62,0.61,0.63,0.65
1540,image_07645.jpg,96,97,96,1,96,96,0.71,0.6,0.73,0.69,0.69
1541,image_06352.jpg,15,16,6,15,15,3,0.72,0.59,0.7,0.74,0.57
1542,image_06892.jpg,31,98,3,95,27,27,0.68,0.62,0.61,0.63,0.63
1543,image_07669.jpg,96,97,96,94,96,97,0.65,0.66,0.62,0.69,0.65
1544,image_07494.jpg,95,95,79,95,98,101,0.66,0.67,0.74,0.68,0.68
1545,image_06922.jpg,31,7,96,98,7,96,0.77,0.8,0.79,0.74,0.83
1546,image_06408.jpg,9,94,102,67,6,21,0.66,0.62,0.67,0.61,0.6
1547,image_07521.jpg,95,98,3,96,3,95,0.7,0.73,0.71,0.69,0.69
1548,image_06886.jpg,27,27,27,33,27,33,0.68,0.68,0.61,0.69,0.6
1549,image_07239.jpg,57,57,57,33,57,33,0.71,0.76,0.67,0.68,0.65
1550,image_07501.jpg,95,95,3,27,21,27,0.6,0.62,0.62,0.61,0.6
1551,image_06373.jpg,15,16,101,27,90,31,0.74,0.69,0.73,0.67,0.59
1552,image_07667.jpg,96,7,3,98,98,96,0.83,0.69,0.78,0.81,0.84
1553,image_06294.jpg,61,61,61,61,61,61,0.69,0.69,0.69,0.67,0.67
1554,image_06258.jpg,61,39,97,24,21,99,0.59,0.57,0.59,0.57,0.59
1555,image_07975.jpg,101,101,27,101,9,101,0.72,0.69,0.67,0.63,0.63
1556,image_06434.jpg,9,79,98,7,98,95,0.64,0.62,0.63,0.63,0.62
1557,image_06755.jpg,1,1,34,34,1,1,0.79,0.84,0.84,0.87,0.82
1558,image_06775.jpg,21,21,21,27,21,6,0.69,0.66,0.65,0.7,0.66
1559,image_07621.jpg,96,62,45,96,98,96,0.66,0.74,0.68,0.7,0.67
1560,image_06486.jpg,33,33,102,24,79,39,0.73,0.62,0.63,0.66,0.63
1561,image_07954.jpg,101,101,26,62,101,61,0.6,0.56,0.54,0.59,0.58
1562,image_08153.jpg,62,1,98,62,62,62,0.85,0.78,0.79,0.77,0.78
1563,image_06605.jpg,25,98,27,25,96,27,0.62,0.6,0.61,0.61,0.66
1564,image_07249.jpg,57,57,57,57,57,57,0.68,0.71,0.67,0.7,0.63
1565,image_07536.jpg,95,98,96,3,95,96,0.72,0.67,0.61,0.65,0.71
1566,image_06482.jpg,33,31,33,37,50,10,0.67,0.74,0.68,0.81,0.66
1567,image_07911.jpg,100,10,100,100,100,100,0.74,0.79,0.77,0.8,0.75
1568,image_06906.jpg,31,94,94,31,94,94,0.67,0.69,0.72,0.78,0.77
1569,image_07188.jpg,6,6,6,100,6,21,0.95,0.7,0.59,0.68,0.63
1570,image_08187.jpg,62,62,45,96,1,95,0.87,0.77,0.87,0.81,0.8
1571,image_06512.jpg,26,26,26,34,31,96,0.81,0.85,0.72,0.75,0.72
1572,image_06593.jpg,25,96,39,25,25,25,0.65,0.66,0.66,0.69,0.62
1573,image_07329.jpg,94,94,94,94,94,98,0.71,0.67,0.63,0.67,0.59
1574,image_07319.jpg,94,33,94,94,95,98,0.63,0.65,0.66,0.64,0.61
1575,image_06424.jpg,9,95,95,1,62,95,0.67,0.66,0.72,0.71,0.72
1576,image_07656.jpg,96,96,45,45,98,95,0.8,0.81,0.74,0.8,0.63
1577,image_06908.jpg,31,31,27,27,33,15,0.68,0.63,0.7,0.61,0.65
1578,image_07080.jpg,67,45,98,98,67,7,0.6,0.6,0.57,0.59,0.59
1579,image_07838.jpg,99,99,99,99,99,98,0.71,0.77,0.84,0.84,0.7
1580,image_07604.jpg,96,1,3,95,95,9,0.62,0.66,0.62,0.65,0.56
1581,image_07063.jpg,67,67,24,3,98,3,0.66,0.68,0.72,0.73,0.71
1582,image_06356.jpg,15,15,98,15,79,15,0.68,0.6,0.68,0.68,0.62
1583,image_06303.jpg,50,50,50,49,49,50,0.82,0.83,0.75,0.86,0.85
1584,image_07254.jpg,57,39,57,33,102,95,0.58,0.71,0.6,0.59,0.58
1585,image_06525.jpg,26,26,26,26,97,26,0.72,0.7,0.65,0.58,0.72
1586,image_06791.jpg,21,6,21,21,21,101,0.66,0.76,0.7,0.71,0.65
1587,image_06402.jpg,9,9,99,95,94,1,0.65,0.57,0.63,0.68,0.62
1588,image_06630.jpg,3,15,94,1,99,95,0.61,0.6,0.62,0.62,0.6
1589,image_06626.jpg,3,7,98,57,45,57,0.62,0.66,0.67,0.68,0.61
1590,image_06306.jpg,50,50,33,10,35,50,0.86,0.75,0.75,0.77,0.82
1591,image_07414.jpg,94,98,95,25,96,98,0.77,0.74,0.72,0.78,0.75
1592,image_06933.jpg,34,49,34,34,34,49,0.77,0.87,0.9,0.88,0.82
1593,image_06456.jpg,33,33,33,31,50,50,0.69,0.72,0.63,0.71,0.73
1594,image_07600.jpg,96,96,96,94,96,96,0.79,0.66,0.67,0.68,0.7
1595,image_08104.jpg,7,7,62,7,7,3,0.78,0.73,0.77,0.78,0.69
1596,image_07361.jpg,94,94,39,67,94,9,0.65,0.59,0.58,0.64,0.62
